1900, 8,18,2415249.125,6,59,22.55401620
1900, 8,19,2415250.125,0, 0,23.55401620
1900, 8,20,2415251.125,1, 1,24.55401620
1900, 8,21,2415252.125,2, 2,25.55401620
1900, 8,22,2415253.125,3, 3,26.55401620
1900, 8,23,2415254.125,4, 4,27.55401620
1900, 8,24,2415255.125,5, 5,28.55401620
1900, 8,25,2415256.125,6, 6,29.55401620
1900, 8,26,2415257.125,0, 7, 0.96392361
1900, 8,27,2415258.125,1, 8, 1.96392361
1900, 8,28,2415259.125,2, 9, 2.96392361
1900, 8,29,2415260.125,3,10, 3.96392361
1900, 8,30,2415261.125,4,11, 4.96392361
1900, 8,31,2415262.125,5,12, 5.96392361
1900, 9, 1,2415263.125,6,13, 6.96392361
1900, 9, 2,2415264.125,0,14, 7.96392361
1900, 9, 3,2415265.125,1,15, 8.96392361
1900, 9, 4,2415266.125,2,16, 9.96392361
1900, 9, 5,2415267.125,3,17,10.96392361
1900, 9, 6,2415268.125,4,18,11.96392361
1900, 9, 7,2415269.125,5,19,12.96392361
1900, 9, 8,2415270.125,6,20,13.96392361
1900, 9, 9,2415271.125,0,21,14.96392361
1900, 9,10,2415272.125,1,22,15.96392361
1900, 9,11,2415273.125,2,23,16.96392361
1900, 9,12,2415274.125,3,24,17.96392361
1900, 9,13,2415275.125,4,25,18.96392361
1900, 9,14,2415276.125,5,26,19.96392361
1900, 9,15,2415277.125,6,27,20.96392361
1900, 9,16,2415278.125,0,28,21.96392361
1900, 9,17,2415279.125,1,29,22.96392361
1900, 9,18,2415280.125,2,30,23.96392361
1900, 9,19,2415281.125,3,31,24.96392361
1900, 9,20,2415282.125,4,32,25.96392361
1900, 9,21,2415283.125,5,33,26.96392361
1900, 9,22,2415284.125,6,34,27.96392361
1900, 9,23,2415285.125,0,35,28.96392361
1900, 9,24,2415286.125,1,36, 0.29417824
1900, 9,25,2415287.125,2,37, 1.29417824
1900, 9,26,2415288.125,3,38, 2.29417824
1900, 9,27,2415289.125,4,39, 3.29417824
1900, 9,28,2415290.125,5,40, 4.29417824
1900, 9,29,2415291.125,6,41, 5.29417824
1900, 9,30,2415292.125,0,42, 6.29417824
1900,10, 1,2415293.125,1,43, 7.29417824
1900,10, 2,2415294.125,2,44, 8.29417824
1900,10, 3,2415295.125,3,45, 9.29417824
1900,10, 4,2415296.125,4,46,10.29417824
1900,10, 5,2415297.125,5,47,11.29417824
1900,10, 6,2415298.125,6,48,12.29417824
1900,10, 7,2415299.125,0,49,13.29417824
1900,10, 8,2415300.125,1,50,14.29417824
1900,10, 9,2415301.125,2,51,15.29417824
1900,10,10,2415302.125,3,52,16.29417824
1900,10,11,2415303.125,4,53,17.29417824
1900,10,12,2415304.125,5,54,18.29417824
1900,10,13,2415305.125,6,55,19.29417824
1900,10,14,2415306.125,0,56,20.29417824
1900,10,15,2415307.125,1,57,21.29417824
1900,10,16,2415308.125,2,58,22.29417824
1900,10,17,2415309.125,3,59,23.29417824
1900,10,18,2415310.125,4, 0,24.29417824
1900,10,19,2415311.125,5, 1,25.29417824
1900,10,20,2415312.125,6, 2,26.29417824
1900,10,21,2415313.125,0, 3,27.29417824
1900,10,22,2415314.125,1, 4,28.29417824
1900,10,23,2415315.125,2, 5,29.29417824
1900,10,24,2415316.125,3, 6, 0.56483796
1900,10,25,2415317.125,4, 7, 1.56483796
1900,10,26,2415318.125,5, 8, 2.56483796
1900,10,27,2415319.125,6, 9, 3.56483796
1900,10,28,2415320.125,0,10, 4.56483796
1900,10,29,2415321.125,1,11, 5.56483796
1900,10,30,2415322.125,2,12, 6.56483796
1900,10,31,2415323.125,3,13, 7.56483796
1900,11, 1,2415324.125,4,14, 8.56483796
1900,11, 2,2415325.125,5,15, 9.56483796
1900,11, 3,2415326.125,6,16,10.56483796
1900,11, 4,2415327.125,0,17,11.56483796
1900,11, 5,2415328.125,1,18,12.56483796
1900,11, 6,2415329.125,2,19,13.56483796
1900,11, 7,2415330.125,3,20,14.56483796
1900,11, 8,2415331.125,4,21,15.56483796
1900,11, 9,2415332.125,5,22,16.56483796
1900,11,10,2415333.125,6,23,17.56483796
1900,11,11,2415334.125,0,24,18.56483796
1900,11,12,2415335.125,1,25,19.56483796
1900,11,13,2415336.125,2,26,20.56483796
1900,11,14,2415337.125,3,27,21.56483796
1900,11,15,2415338.125,4,28,22.56483796
1900,11,16,2415339.125,5,29,23.56483796
1900,11,17,2415340.125,6,30,24.56483796
1900,11,18,2415341.125,0,31,25.56483796
1900,11,19,2415342.125,1,32,26.56483796
1900,11,20,2415343.125,2,33,27.56483796
1900,11,21,2415344.125,3,34,28.56483796
1900,11,22,2415345.125,4,35,29.56483796
1900,11,23,2415346.125,5,36, 0.82185185
1900,11,24,2415347.125,6,37, 1.82185185
1900,11,25,2415348.125,0,38, 2.82185185
1900,11,26,2415349.125,1,39, 3.82185185
1900,11,27,2415350.125,2,40, 4.82185185
1900,11,28,2415351.125,3,41, 5.82185185
1900,11,29,2415352.125,4,42, 6.82185185
1900,11,30,2415353.125,5,43, 7.82185185
1900,12, 1,2415354.125,6,44, 8.82185185
1900,12, 2,2415355.125,0,45, 9.82185185
1900,12, 3,2415356.125,1,46,10.82185185
1900,12, 4,2415357.125,2,47,11.82185185
1900,12, 5,2415358.125,3,48,12.82185185
1900,12, 6,2415359.125,4,49,13.82185185
1900,12, 7,2415360.125,5,50,14.82185185
1900,12, 8,2415361.125,6,51,15.82185185
1900,12, 9,2415362.125,0,52,16.82185185
1900,12,10,2415363.125,1,53,17.82185185
1900,12,11,2415364.125,2,54,18.82185185
1900,12,12,2415365.125,3,55,19.82185185
1900,12,13,2415366.125,4,56,20.82185185
1900,12,14,2415367.125,5,57,21.82185185
1900,12,15,2415368.125,6,58,22.82185185
1900,12,16,2415369.125,0,59,23.82185185
1900,12,17,2415370.125,1, 0,24.82185185
1900,12,18,2415371.125,2, 1,25.82185185
1900,12,19,2415372.125,3, 2,26.82185185
1900,12,20,2415373.125,4, 3,27.82185185
1900,12,21,2415374.125,5, 4,28.82185185
1900,12,22,2415375.125,6, 5, 0.12452546
1900,12,23,2415376.125,0, 6, 1.12452546
1900,12,24,2415377.125,1, 7, 2.12452546
1900,12,25,2415378.125,2, 8, 3.12452546
1900,12,26,2415379.125,3, 9, 4.12452546
1900,12,27,2415380.125,4,10, 5.12452546
1900,12,28,2415381.125,5,11, 6.12452546
1900,12,29,2415382.125,6,12, 7.12452546
1900,12,30,2415383.125,0,13, 8.12452546
1900,12,31,2415384.125,1,14, 9.12452546
1901, 1, 1,2415385.125,2,15,10.12452546
1901, 1, 2,2415386.125,3,16,11.12452546
1901, 1, 3,2415387.125,4,17,12.12452546
1901, 1, 4,2415388.125,5,18,13.12452546
1901, 1, 5,2415389.125,6,19,14.12452546
1901, 1, 6,2415390.125,0,20,15.12452546
1901, 1, 7,2415391.125,1,21,16.12452546
1901, 1, 8,2415392.125,2,22,17.12452546
1901, 1, 9,2415393.125,3,23,18.12452546
1901, 1,10,2415394.125,4,24,19.12452546
1901, 1,11,2415395.125,5,25,20.12452546
1901, 1,12,2415396.125,6,26,21.12452546
1901, 1,13,2415397.125,0,27,22.12452546
1901, 1,14,2415398.125,1,28,23.12452546
1901, 1,15,2415399.125,2,29,24.12452546
1901, 1,16,2415400.125,3,30,25.12452546
1901, 1,17,2415401.125,4,31,26.12452546
1901, 1,18,2415402.125,5,32,27.12452546
1901, 1,19,2415403.125,6,33,28.12452546
1901, 1,20,2415404.125,0,34,29.12452546
1901, 1,21,2415405.125,1,35, 0.51719907
1901, 1,22,2415406.125,2,36, 1.51719907
1901, 1,23,2415407.125,3,37, 2.51719907
1901, 1,24,2415408.125,4,38, 3.51719907
1901, 1,25,2415409.125,5,39, 4.51719907
1901, 1,26,2415410.125,6,40, 5.51719907
1901, 1,27,2415411.125,0,41, 6.51719907
1901, 1,28,2415412.125,1,42, 7.51719907
1901, 1,29,2415413.125,2,43, 8.51719907
1901, 1,30,2415414.125,3,44, 9.51719907
1901, 1,31,2415415.125,4,45,10.51719907
1901, 2, 1,2415416.125,5,46,11.51719907
1901, 2, 2,2415417.125,6,47,12.51719907
